GAME_DATE,MATCHUP,PTS,REB,AST,BLK,PLAYER_NAME,POINTS_THRESHOLD,REBOUNDS_THRESHOLD,BLOCKS_THRESHOLD,ASSISTS_THRESHOLD
"NOV 18, 2024",TOR vs. IND,3,3,3,1,Garrett Temple,0,0,1,1
"NOV 15, 2024",TOR vs. DET,0,0,0,0,Garrett Temple,0,0,0,0
"NOV 12, 2024",TOR @ MIL,0,1,0,0,Garrett Temple,0,0,0,0
"OCT 25, 2024",TOR vs. PHI,0,0,0,0,Garrett Temple,0,0,0,0
"OCT 23, 2024",TOR vs. CLE,2,0,2,0,Garrett Temple,0,0,0,0
"DEC 30, 2024",CHI @ CHA,5,4,3,0,Dalen Terry,0,0,0,1
"DEC 28, 2024",CHI vs. MIL,2,3,2,0,Dalen Terry,0,0,0,0
"DEC 26, 2024",CHI @ ATL,0,0,1,0,Dalen Terry,0,0,0,0
"DEC 23, 2024",CHI vs. MIL,8,3,1,0,Dalen Terry,0,0,0,0
"DEC 21, 2024",CHI vs. BOS,3,1,1,1,Dalen Terry,0,0,1,0
"DEC 08, 2024",CHI vs. PHI,0,0,0,0,Dalen Terry,0,0,0,0
"DEC 06, 2024",CHI vs. IND,3,2,1,0,Dalen Terry,0,0,0,0
"DEC 05, 2024",CHI @ SAS,12,2,0,0,Dalen Terry,1,0,0,0
"DEC 02, 2024",CHI vs. BKN,2,1,1,0,Dalen Terry,0,0,0,0
"NOV 29, 2024",CHI vs. BOS,2,1,0,0,Dalen Terry,0,0,0,0
"NOV 27, 2024",CHI @ ORL,0,0,0,0,Dalen Terry,0,0,0,0
"NOV 26, 2024",CHI @ WAS,2,0,2,0,Dalen Terry,0,0,0,0
"NOV 23, 2024",CHI vs. MEM,2,0,0,1,Dalen Terry,0,0,1,0
"NOV 22, 2024",CHI vs. ATL,12,1,4,0,Dalen Terry,1,0,0,1
"NOV 20, 2024",CHI @ MIL,10,1,1,0,Dalen Terry,1,0,0,0
"NOV 18, 2024",CHI @ DET,2,1,0,0,Dalen Terry,0,0,0,0
"NOV 17, 2024",CHI vs. HOU,4,1,1,1,Dalen Terry,0,0,1,0
"NOV 15, 2024",CHI @ CLE,6,1,2,0,Dalen Terry,0,0,0,0
"NOV 13, 2024",CHI @ NYK,4,1,1,0,Dalen Terry,0,0,0,0
"NOV 11, 2024",CHI vs. CLE,4,4,0,0,Dalen Terry,0,0,0,0
"NOV 09, 2024",CHI @ ATL,9,4,1,1,Dalen Terry,0,0,1,0
"NOV 07, 2024",CHI vs. MIN,6,3,1,1,Dalen Terry,0,0,1,0
"NOV 06, 2024",CHI @ DAL,10,4,1,0,Dalen Terry,1,0,0,0
"NOV 04, 2024",CHI vs. UTA,4,2,4,1,Dalen Terry,0,0,1,1
"NOV 01, 2024",CHI @ BKN,5,2,1,1,Dalen Terry,0,0,1,0
"OCT 30, 2024",CHI vs. ORL,2,2,0,0,Dalen Terry,0,0,0,0
"OCT 28, 2024",CHI @ MEM,0,0,1,0,Dalen Terry,0,0,0,0
"OCT 26, 2024",CHI vs. OKC,2,0,0,0,Dalen Terry,0,0,0,0
"OCT 25, 2024",CHI @ MIL,3,2,1,1,Dalen Terry,0,0,1,0
"OCT 23, 2024",CHI @ NOP,0,0,0,0,Dalen Terry,0,0,0,0
"DEC 30, 2024",NOP vs. LAC,2,2,0,0,Daniel Theis,0,0,0,0
"DEC 27, 2024",NOP vs. MEM,11,11,6,1,Daniel Theis,1,1,1,1
"DEC 26, 2024",NOP vs. HOU,2,5,2,0,Daniel Theis,0,1,0,0
"DEC 22, 2024",NOP vs. DEN,3,3,2,0,Daniel Theis,0,0,0,0
"DEC 15, 2024",NOP @ IND,0,4,1,1,Daniel Theis,0,0,1,0
"DEC 12, 2024",NOP vs. SAC,7,2,2,0,Daniel Theis,0,0,0,0
"DEC 02, 2024",NOP @ ATL,3,4,0,0,Daniel Theis,0,0,0,0
"DEC 01, 2024",NOP @ NYK,2,0,0,0,Daniel Theis,0,0,0,0
"NOV 29, 2024",NOP @ MEM,0,3,1,0,Daniel Theis,0,0,0,0
"NOV 27, 2024",NOP vs. TOR,4,6,1,1,Daniel Theis,0,1,1,0
"NOV 25, 2024",NOP @ IND,8,1,2,0,Daniel Theis,0,0,0,0
"NOV 22, 2024",NOP vs. GSW,3,5,2,3,Daniel Theis,0,1,1,0
"NOV 11, 2024",NOP vs. BKN,4,4,0,0,Daniel Theis,0,0,0,0
"NOV 08, 2024",NOP @ ORL,2,1,2,0,Daniel Theis,0,0,0,0
"NOV 06, 2024",NOP vs. CLE,0,0,0,0,Daniel Theis,0,0,0,0
"NOV 04, 2024",NOP vs. POR,4,4,1,1,Daniel Theis,0,0,1,0
"NOV 03, 2024",NOP vs. ATL,7,3,0,0,Daniel Theis,0,0,0,0
"NOV 01, 2024",NOP vs. IND,3,5,1,0,Daniel Theis,0,1,0,0
"OCT 30, 2024",NOP @ GSW,0,3,0,0,Daniel Theis,0,0,0,0
"OCT 29, 2024",NOP @ GSW,5,7,3,1,Daniel Theis,0,1,1,1
"OCT 27, 2024",NOP @ POR,2,4,1,2,Daniel Theis,0,0,1,0
"OCT 25, 2024",NOP @ POR,5,6,4,0,Daniel Theis,0,1,0,1
"OCT 23, 2024",NOP vs. CHI,8,2,3,3,Daniel Theis,0,0,1,1
"DEC 29, 2024",BKN @ ORL,25,6,5,0,Cam Thomas,1,1,0,1
"NOV 25, 2024",BKN @ GSW,23,3,1,0,Cam Thomas,1,0,0,0
"NOV 24, 2024",BKN @ SAC,34,2,6,0,Cam Thomas,1,0,0,1
"NOV 22, 2024",BKN @ PHI,18,3,7,0,Cam Thomas,1,0,0,1
"NOV 17, 2024",BKN @ NYK,16,5,3,0,Cam Thomas,1,1,0,1
"NOV 15, 2024",BKN @ NYK,43,2,3,1,Cam Thomas,1,0,1,1
"NOV 13, 2024",BKN vs. BOS,17,3,3,0,Cam Thomas,1,0,0,1
"NOV 11, 2024",BKN @ NOP,17,7,2,0,Cam Thomas,1,1,0,0
"NOV 09, 2024",BKN @ CLE,22,2,6,0,Cam Thomas,1,0,0,1
"NOV 08, 2024",BKN @ BOS,31,3,1,0,Cam Thomas,1,0,0,0
"NOV 04, 2024",BKN vs. MEM,13,2,6,0,Cam Thomas,1,0,0,1
"NOV 03, 2024",BKN vs. DET,17,2,2,0,Cam Thomas,1,0,0,0
"NOV 01, 2024",BKN vs. CHI,32,0,4,0,Cam Thomas,1,0,0,1
"OCT 30, 2024",BKN @ MEM,19,2,2,0,Cam Thomas,1,0,0,0
"OCT 29, 2024",BKN vs. DEN,26,3,3,0,Cam Thomas,1,0,0,1
"OCT 27, 2024",BKN vs. MIL,32,5,2,0,Cam Thomas,1,1,0,0
"OCT 25, 2024",BKN @ ORL,24,6,3,0,Cam Thomas,1,1,0,1
"OCT 23, 2024",BKN @ ATL,36,5,3,0,Cam Thomas,1,1,0,1
"DEC 29, 2024",HOU vs. MIA,5,5,5,0,Amen Thompson,0,1,0,1
"DEC 27, 2024",HOU vs. MIN,20,11,1,1,Amen Thompson,1,1,1,0
"DEC 26, 2024",HOU @ NOP,9,10,3,5,Amen Thompson,0,1,1,1
"DEC 23, 2024",HOU @ CHA,19,11,3,3,Amen Thompson,1,1,1,1
"DEC 22, 2024",HOU @ TOR,10,5,2,0,Amen Thompson,1,1,0,0
"DEC 19, 2024",HOU vs. NOP,4,4,5,2,Amen Thompson,0,0,1,1
"DEC 14, 2024",HOU @ OKC,19,7,1,0,Amen Thompson,1,1,0,0
"DEC 11, 2024",HOU vs. GSW,10,6,3,2,Amen Thompson,1,1,1,1
"DEC 08, 2024",HOU @ LAC,22,8,4,1,Amen Thompson,1,1,1,1
"DEC 05, 2024",HOU @ GSW,14,8,0,1,Amen Thompson,1,1,1,0
"DEC 03, 2024",HOU @ SAC,3,6,1,0,Amen Thompson,0,1,0,0
"DEC 01, 2024",HOU vs. OKC,9,6,1,0,Amen Thompson,0,1,0,0
"NOV 27, 2024",HOU @ PHI,19,12,2,3,Amen Thompson,1,1,1,0
"NOV 26, 2024",HOU @ MIN,15,8,0,3,Amen Thompson,1,1,1,0
"NOV 23, 2024",HOU vs. POR,19,7,2,0,Amen Thompson,1,1,0,0
"NOV 22, 2024",HOU vs. POR,10,11,4,2,Amen Thompson,1,1,1,1
"NOV 20, 2024",HOU vs. IND,6,1,0,1,Amen Thompson,0,0,1,0
"NOV 18, 2024",HOU @ MIL,10,7,2,1,Amen Thompson,1,1,1,0
"NOV 17, 2024",HOU @ CHI,16,11,5,1,Amen Thompson,1,1,1,1
"NOV 15, 2024",HOU vs. LAC,12,5,3,0,Amen Thompson,1,1,0,1
"NOV 13, 2024",HOU vs. LAC,18,11,2,1,Amen Thompson,1,1,1,0
"NOV 11, 2024",HOU vs. WAS,13,8,1,4,Amen Thompson,1,1,1,0
"NOV 10, 2024",HOU @ DET,8,5,3,0,Amen Thompson,0,1,0,1
"NOV 08, 2024",HOU @ OKC,14,7,1,1,Amen Thompson,1,1,1,0
"NOV 06, 2024",HOU vs. SAS,8,6,4,1,Amen Thompson,0,1,1,1
"NOV 04, 2024",HOU vs. NYK,12,9,3,0,Amen Thompson,1,1,0,1
"NOV 02, 2024",HOU vs. GSW,18,11,4,0,Amen Thompson,1,1,0,1
"OCT 31, 2024",HOU @ DAL,10,4,1,0,Amen Thompson,1,0,0,0
"OCT 28, 2024",HOU @ SAS,7,3,0,1,Amen Thompson,0,0,1,0
"OCT 26, 2024",HOU @ SAS,1,4,2,0,Amen Thompson,0,0,0,0
"OCT 25, 2024",HOU vs. MEM,9,6,3,0,Amen Thompson,0,1,0,1
"OCT 23, 2024",HOU vs. CHA,13,4,0,1,Amen Thompson,1,0,1,0
"DEC 28, 2024",DET @ DEN,10,6,2,0,Ausar Thompson,1,1,0,0
"DEC 26, 2024",DET @ SAC,7,8,0,0,Ausar Thompson,0,1,0,0
"DEC 23, 2024",DET @ LAL,8,5,0,0,Ausar Thompson,0,1,0,0
"DEC 21, 2024",DET @ PHX,4,2,1,0,Ausar Thompson,0,0,0,0
"DEC 19, 2024",DET vs. UTA,9,2,4,0,Ausar Thompson,0,0,0,1
"DEC 16, 2024",DET vs. MIA,19,9,1,1,Ausar Thompson,1,1,1,0
"DEC 12, 2024",DET @ BOS,4,3,0,0,Ausar Thompson,0,0,0,0
"DEC 03, 2024",DET vs. MIL,8,5,1,1,Ausar Thompson,0,1,1,0
"NOV 30, 2024",DET vs. PHI,9,2,1,2,Ausar Thompson,0,0,1,0
"NOV 29, 2024",DET @ IND,5,1,4,0,Ausar Thompson,0,0,0,1
"NOV 27, 2024",DET @ MEM,3,4,4,0,Ausar Thompson,0,0,0,1
"NOV 25, 2024",DET vs. TOR,5,3,4,0,Ausar Thompson,0,0,0,1
"DEC 28, 2024",DAL @ POR,12,1,1,0,Klay Thompson,1,0,0,0
"DEC 27, 2024",DAL @ PHX,11,6,5,1,Klay Thompson,1,1,1,1
"DEC 25, 2024",DAL vs. MIN,12,4,1,2,Klay Thompson,1,0,1,0
"DEC 23, 2024",DAL vs. POR,13,2,2,0,Klay Thompson,1,0,0,0
"DEC 21, 2024",DAL vs. LAC,16,1,1,0,Klay Thompson,1,0,0,0
"DEC 19, 2024",DAL vs. LAC,22,3,3,0,Klay Thompson,1,0,0,1
"DEC 15, 2024",DAL @ GSW,29,5,4,1,Klay Thompson,1,1,1,1
"DEC 10, 2024",DAL @ OKC,19,4,0,0,Klay Thompson,1,0,0,0
"DEC 07, 2024",DAL @ TOR,20,5,0,0,Klay Thompson,1,1,0,0
"DEC 05, 2024",DAL @ WAS,11,2,2,0,Klay Thompson,1,0,0,0
"DEC 03, 2024",DAL vs. MEM,4,2,3,0,Klay Thompson,0,0,0,1
"NOV 24, 2024",DAL @ MIA,15,6,1,2,Klay Thompson,1,1,1,0
"NOV 22, 2024",DAL @ DEN,0,4,4,1,Klay Thompson,0,0,1,1
"NOV 19, 2024",DAL vs. NOP,19,4,1,0,Klay Thompson,1,0,0,0
"NOV 17, 2024",DAL @ OKC,5,3,0,1,Klay Thompson,0,0,1,0
"NOV 16, 2024",DAL vs. SAS,9,0,0,0,Klay Thompson,0,0,0,0
"NOV 14, 2024",DAL @ UTA,17,3,2,1,Klay Thompson,1,0,1,0
"NOV 12, 2024",DAL @ GSW,22,4,3,0,Klay Thompson,1,0,0,1
"NOV 10, 2024",DAL @ DEN,10,5,4,0,Klay Thompson,1,1,0,1
"NOV 08, 2024",DAL vs. PHX,12,4,2,0,Klay Thompson,1,0,0,0
"NOV 06, 2024",DAL vs. CHI,13,6,1,0,Klay Thompson,1,1,0,0
"NOV 04, 2024",DAL vs. IND,16,2,3,0,Klay Thompson,1,0,0,1
"NOV 03, 2024",DAL vs. ORL,9,5,4,2,Klay Thompson,0,1,1,1
"OCT 31, 2024",DAL vs. HOU,12,1,1,0,Klay Thompson,1,0,0,0
"OCT 29, 2024",DAL @ MIN,7,0,1,0,Klay Thompson,0,0,0,0
"OCT 28, 2024",DAL vs. UTA,18,4,2,0,Klay Thompson,1,0,0,0
"OCT 26, 2024",DAL @ PHX,19,3,1,0,Klay Thompson,1,0,0,0
"OCT 24, 2024",DAL vs. SAS,22,7,1,0,Klay Thompson,1,1,0,0
"DEC 21, 2024",CLE vs. PHI,1,2,0,0,Tristan Thompson,0,0,0,0
"DEC 20, 2024",CLE vs. MIL,2,6,0,0,Tristan Thompson,0,1,0,0
"DEC 16, 2024",CLE @ BKN,1,4,0,1,Tristan Thompson,0,0,1,0
"DEC 13, 2024",CLE vs. WAS,0,3,0,1,Tristan Thompson,0,0,1,0
"DEC 03, 2024",CLE vs. WAS,6,3,1,0,Tristan Thompson,0,0,0,0
"NOV 20, 2024",CLE vs. NOP,8,9,2,2,Tristan Thompson,0,1,1,0
"NOV 15, 2024",CLE vs. CHI,2,0,0,0,Tristan Thompson,0,0,0,0
"NOV 08, 2024",CLE vs. GSW,0,0,0,0,Tristan Thompson,0,0,0,0
"NOV 01, 2024",CLE vs. ORL,4,0,0,0,Tristan Thompson,0,0,0,0
"OCT 30, 2024",CLE vs. LAL,4,3,1,0,Tristan Thompson,0,0,0,0
"OCT 26, 2024",CLE @ WAS,0,1,0,0,Tristan Thompson,0,0,0,0
"OCT 23, 2024",CLE @ TOR,2,1,0,0,Tristan Thompson,0,0,0,0
"DEC 16, 2024",CLE @ BKN,4,1,0,1,JT Thor,0,0,1,0
"DEC 08, 2024",CLE @ MIA,5,0,0,0,JT Thor,0,0,0,0
"NOV 20, 2024",CLE vs. NOP,12,2,0,1,JT Thor,1,0,1,0
"NOV 17, 2024",CLE vs. CHA,2,0,0,1,JT Thor,0,0,1,0
"DEC 29, 2024",BOS vs. IND,0,0,0,0,Xavier Tillman,0,0,0,0
"DEC 27, 2024",BOS vs. IND,5,1,0,0,Xavier Tillman,0,0,0,0
"DEC 21, 2024",BOS @ CHI,0,1,0,0,Xavier Tillman,0,0,0,0
"DEC 15, 2024",BOS @ WAS,0,0,0,0,Xavier Tillman,0,0,0,0
"DEC 12, 2024",BOS vs. DET,0,0,0,0,Xavier Tillman,0,0,0,0
"DEC 04, 2024",BOS vs. DET,0,2,0,0,Xavier Tillman,0,0,0,0
"DEC 02, 2024",BOS vs. MIA,0,2,0,0,Xavier Tillman,0,0,0,0
"NOV 25, 2024",BOS vs. LAC,0,2,0,0,Xavier Tillman,0,0,0,0
"NOV 24, 2024",BOS vs. MIN,3,4,0,1,Xavier Tillman,0,0,1,0
"NOV 22, 2024",BOS @ WAS,0,2,0,2,Xavier Tillman,0,0,1,0
"NOV 13, 2024",BOS @ BKN,0,0,0,0,Xavier Tillman,0,0,0,0
"NOV 10, 2024",BOS @ MIL,0,0,0,0,Xavier Tillman,0,0,0,0
"NOV 08, 2024",BOS vs. BKN,0,0,0,0,Xavier Tillman,0,0,0,0
"NOV 04, 2024",BOS @ ATL,2,3,2,0,Xavier Tillman,0,0,0,0
"NOV 02, 2024",BOS @ CHA,0,1,0,0,Xavier Tillman,0,0,0,0
"OCT 30, 2024",BOS @ IND,0,2,0,0,Xavier Tillman,0,0,0,0
"OCT 28, 2024",BOS vs. MIL,0,3,0,0,Xavier Tillman,0,0,0,0
"OCT 26, 2024",BOS @ DET,3,3,1,0,Xavier Tillman,0,0,0,0
"OCT 24, 2024",BOS @ WAS,8,1,1,0,Xavier Tillman,0,0,0,0
"OCT 22, 2024",BOS vs. NYK,2,7,2,0,Xavier Tillman,0,1,0,0
"DEC 30, 2024",NYK @ WAS,0,1,2,0,Jacob Toppin,0,0,0,0
"DEC 23, 2024",NYK vs. TOR,0,0,0,0,Jacob Toppin,0,0,0,0
"DEC 05, 2024",NYK vs. CHA,0,0,0,0,Jacob Toppin,0,0,0,0
"DEC 01, 2024",NYK vs. NOP,0,1,0,0,Jacob Toppin,0,0,0,0
"NOV 20, 2024",NYK @ PHX,0,0,0,0,Jacob Toppin,0,0,0,0
"NOV 18, 2024",NYK vs. WAS,0,1,1,0,Jacob Toppin,0,0,0,0
"NOV 01, 2024",NYK @ DET,2,1,1,0,Jacob Toppin,0,0,0,0
"OCT 25, 2024",NYK vs. IND,0,0,0,0,Jacob Toppin,0,0,0,0
"OCT 22, 2024",NYK @ BOS,0,0,0,0,Jacob Toppin,0,0,0,0
"DEC 26, 2024",IND vs. OKC,5,3,0,0,Obi Toppin,0,0,0,0
"DEC 23, 2024",IND @ GSW,8,4,1,0,Obi Toppin,0,0,0,0
"DEC 22, 2024",IND @ SAC,11,3,2,0,Obi Toppin,1,0,0,0
"DEC 19, 2024",IND @ PHX,13,8,1,1,Obi Toppin,1,1,1,0
"DEC 15, 2024",IND vs. NOP,16,5,2,0,Obi Toppin,1,1,0,0
"DEC 13, 2024",IND @ PHI,20,8,3,0,Obi Toppin,1,1,0,1
"DEC 08, 2024",IND vs. CHA,11,3,2,0,Obi Toppin,1,0,0,0
"DEC 06, 2024",IND @ CHI,17,7,5,1,Obi Toppin,1,1,1,1
"DEC 04, 2024",IND @ BKN,13,5,2,1,Obi Toppin,1,1,1,0
"DEC 03, 2024",IND @ TOR,15,9,1,1,Obi Toppin,1,1,1,0
"DEC 01, 2024",IND @ MEM,16,8,1,0,Obi Toppin,1,1,0,0
"NOV 29, 2024",IND vs. DET,5,3,2,0,Obi Toppin,0,0,0,0
"NOV 27, 2024",IND vs. POR,6,5,2,0,Obi Toppin,0,1,0,0
"NOV 25, 2024",IND vs. NOP,7,2,2,0,Obi Toppin,0,0,0,0
"NOV 24, 2024",IND vs. WAS,11,3,0,1,Obi Toppin,1,0,1,0
"NOV 22, 2024",IND @ MIL,6,4,3,1,Obi Toppin,0,0,1,1
"NOV 20, 2024",IND @ HOU,4,3,0,0,Obi Toppin,0,0,0,0
"NOV 18, 2024",IND @ TOR,19,2,5,1,Obi Toppin,1,0,1,1
"NOV 17, 2024",IND vs. MIA,8,3,2,0,Obi Toppin,0,0,0,0
"NOV 15, 2024",IND vs. MIA,21,3,0,0,Obi Toppin,1,0,0,0
"NOV 13, 2024",IND @ ORL,2,3,2,2,Obi Toppin,0,0,1,0
"NOV 08, 2024",IND @ CHA,2,2,1,0,Obi Toppin,0,0,0,0
"NOV 06, 2024",IND vs. ORL,4,0,1,0,Obi Toppin,0,0,0,0
"NOV 04, 2024",IND @ DAL,11,6,2,0,Obi Toppin,1,1,0,0
"NOV 01, 2024",IND @ NOP,7,5,0,0,Obi Toppin,0,1,0,0
"OCT 30, 2024",IND vs. BOS,18,7,3,1,Obi Toppin,1,1,1,1
"OCT 28, 2024",IND @ ORL,14,2,0,0,Obi Toppin,1,0,0,0
"OCT 27, 2024",IND vs. PHI,15,4,1,0,Obi Toppin,1,0,0,0
"OCT 25, 2024",IND @ NYK,8,1,4,1,Obi Toppin,0,0,1,1
"OCT 23, 2024",IND @ DET,2,1,2,0,Obi Toppin,0,0,0,0
"DEC 30, 2024",NYK @ WAS,32,13,1,0,Karl-Anthony Towns,1,1,0,0
"DEC 28, 2024",NYK @ WAS,30,14,3,2,Karl-Anthony Towns,1,1,1,1
"DEC 27, 2024",NYK @ ORL,16,8,0,0,Karl-Anthony Towns,1,1,0,0
"DEC 25, 2024",NYK vs. SAS,21,9,2,0,Karl-Anthony Towns,1,1,0,0
"DEC 23, 2024",NYK vs. TOR,31,10,7,0,Karl-Anthony Towns,1,1,0,1
"DEC 21, 2024",NYK @ NOP,11,10,4,1,Karl-Anthony Towns,1,1,1,1
"DEC 19, 2024",NYK @ MIN,32,20,6,0,Karl-Anthony Towns,1,1,0,1
"DEC 15, 2024",NYK @ ORL,22,22,5,1,Karl-Anthony Towns,1,1,1,1
"DEC 11, 2024",NYK vs. ATL,19,19,5,3,Karl-Anthony Towns,1,1,1,1
"DEC 09, 2024",NYK @ TOR,24,15,6,2,Karl-Anthony Towns,1,1,1,1
"DEC 05, 2024",NYK vs. CHA,27,16,2,2,Karl-Anthony Towns,1,1,1,0
"DEC 03, 2024",NYK vs. ORL,23,15,0,2,Karl-Anthony Towns,1,1,1,0
"DEC 01, 2024",NYK vs. NOP,14,19,2,1,Karl-Anthony Towns,1,1,1,0
"NOV 29, 2024",NYK @ CHA,19,12,5,2,Karl-Anthony Towns,1,1,1,1
"NOV 27, 2024",NYK @ DAL,25,14,4,1,Karl-Anthony Towns,1,1,1,1
"NOV 25, 2024",NYK @ DEN,30,15,4,0,Karl-Anthony Towns,1,1,0,1
"NOV 23, 2024",NYK @ UTA,16,16,5,1,Karl-Anthony Towns,1,1,1,1
"NOV 20, 2024",NYK @ PHX,34,10,2,0,Karl-Anthony Towns,1,1,0,0
"NOV 18, 2024",NYK vs. WAS,24,12,3,0,Karl-Anthony Towns,1,1,0,1
"NOV 17, 2024",NYK vs. BKN,26,15,6,1,Karl-Anthony Towns,1,1,1,1
"NOV 13, 2024",NYK vs. CHI,46,10,3,0,Karl-Anthony Towns,1,1,0,1
"NOV 12, 2024",NYK @ PHI,21,13,6,1,Karl-Anthony Towns,1,1,1,1
"NOV 10, 2024",NYK @ IND,30,9,0,1,Karl-Anthony Towns,1,1,1,0
"NOV 08, 2024",NYK vs. MIL,32,11,5,0,Karl-Anthony Towns,1,1,0,1
"NOV 06, 2024",NYK @ ATL,34,16,1,3,Karl-Anthony Towns,1,1,1,0
"NOV 04, 2024",NYK @ HOU,17,19,0,1,Karl-Anthony Towns,1,1,1,0
"NOV 01, 2024",NYK @ DET,21,11,7,1,Karl-Anthony Towns,1,1,1,1
"OCT 30, 2024",NYK @ MIA,44,13,2,0,Karl-Anthony Towns,1,1,0,0
"OCT 28, 2024",NYK vs. CLE,13,10,3,0,Karl-Anthony Towns,1,1,0,1
"OCT 25, 2024",NYK vs. IND,21,15,0,2,Karl-Anthony Towns,1,1,1,0
"OCT 22, 2024",NYK @ BOS,12,7,3,0,Karl-Anthony Towns,1,1,0,1
"DEC 08, 2024",LAL vs. POR,2,0,0,0,Armel Traoré,0,0,0,0
"DEC 06, 2024",LAL @ ATL,0,2,1,0,Armel Traoré,0,0,0,0
"DEC 04, 2024",LAL @ MIA,4,5,0,1,Armel Traoré,0,1,1,0
"DEC 02, 2024",LAL @ MIN,4,3,0,1,Armel Traoré,0,0,1,0
"DEC 01, 2024",LAL @ UTA,0,2,0,0,Armel Traoré,0,0,0,0
"NOV 27, 2024",LAL @ SAS,2,0,0,0,Armel Traoré,0,0,0,0
"NOV 23, 2024",LAL vs. DEN,0,1,0,0,Armel Traoré,0,0,0,0
"NOV 16, 2024",LAL @ NOP,0,1,0,0,Armel Traoré,0,0,0,0
"DEC 08, 2024",CLE @ MIA,0,0,0,0,Luke Travers,0,0,0,0
"NOV 24, 2024",CLE vs. TOR,0,0,0,0,Luke Travers,0,0,0,0
"NOV 20, 2024",CLE vs. NOP,4,2,3,0,Luke Travers,0,0,0,1
"NOV 17, 2024",CLE vs. CHA,0,1,0,0,Luke Travers,0,0,0,0
"NOV 04, 2024",CLE vs. MIL,0,1,0,0,Luke Travers,0,0,0,0
"NOV 01, 2024",CLE vs. ORL,4,2,2,1,Luke Travers,0,0,1,0
"DEC 28, 2024",MIL @ CHI,7,2,1,0,Gary Trent Jr.,0,0,0,0
"DEC 26, 2024",MIL vs. BKN,14,3,0,0,Gary Trent Jr.,1,0,0,0
"DEC 23, 2024",MIL @ CHI,14,4,0,0,Gary Trent Jr.,1,0,0,0
"DEC 21, 2024",MIL vs. WAS,15,7,2,1,Gary Trent Jr.,1,1,1,0
"DEC 20, 2024",MIL @ CLE,8,1,0,0,Gary Trent Jr.,0,0,0,0
"DEC 14, 2024",MIL vs. ATL,1,1,0,0,Gary Trent Jr.,0,0,0,0
"DEC 10, 2024",MIL vs. ORL,6,0,2,0,Gary Trent Jr.,0,0,0,0
"DEC 08, 2024",MIL @ BKN,20,0,0,0,Gary Trent Jr.,1,0,0,0
"DEC 06, 2024",MIL @ BOS,11,4,1,0,Gary Trent Jr.,1,0,0,0
"DEC 04, 2024",MIL vs. ATL,11,3,1,0,Gary Trent Jr.,1,0,0,0
"DEC 03, 2024",MIL @ DET,16,3,2,0,Gary Trent Jr.,1,0,0,0
"NOV 30, 2024",MIL vs. WAS,2,4,2,0,Gary Trent Jr.,0,0,0,0
"NOV 26, 2024",MIL @ MIA,2,2,0,0,Gary Trent Jr.,0,0,0,0
"NOV 23, 2024",MIL vs. CHA,16,3,2,0,Gary Trent Jr.,1,0,0,0
"NOV 22, 2024",MIL vs. IND,18,2,1,0,Gary Trent Jr.,1,0,0,0
"NOV 20, 2024",MIL vs. CHI,11,6,0,0,Gary Trent Jr.,1,1,0,0
"NOV 18, 2024",MIL vs. HOU,12,1,0,0,Gary Trent Jr.,1,0,0,0
"NOV 16, 2024",MIL @ CHA,10,0,1,0,Gary Trent Jr.,1,0,0,0
"NOV 13, 2024",MIL vs. DET,11,4,3,0,Gary Trent Jr.,1,0,0,1
"NOV 12, 2024",MIL vs. TOR,0,1,0,0,Gary Trent Jr.,0,0,0,0
"NOV 07, 2024",MIL vs. UTA,2,0,0,0,Gary Trent Jr.,0,0,0,0
"NOV 04, 2024",MIL @ CLE,4,2,1,0,Gary Trent Jr.,0,0,0,0
"NOV 02, 2024",MIL vs. CLE,3,1,1,0,Gary Trent Jr.,0,0,0,0
"OCT 31, 2024",MIL @ MEM,9,2,0,0,Gary Trent Jr.,0,0,0,0
"OCT 28, 2024",MIL @ BOS,10,3,1,0,Gary Trent Jr.,1,0,0,0
"OCT 27, 2024",MIL @ BKN,9,0,2,0,Gary Trent Jr.,0,0,0,0
"OCT 25, 2024",MIL vs. CHI,10,1,2,0,Gary Trent Jr.,1,0,0,0
"OCT 23, 2024",MIL @ PHI,11,2,0,0,Gary Trent Jr.,1,0,0,0
"NOV 27, 2024",UTA vs. DEN,3,9,0,0,Oscar Tshiebwe,0,1,0,0
"DEC 29, 2024",IND @ BOS,13,6,3,0,Myles Turner,1,1,0,1
"DEC 27, 2024",IND @ BOS,8,5,0,0,Myles Turner,0,1,0,0
"DEC 26, 2024",IND vs. OKC,12,11,2,5,Myles Turner,1,1,1,0
"DEC 23, 2024",IND @ GSW,23,10,1,3,Myles Turner,1,1,1,0
"DEC 22, 2024",IND @ SAC,15,6,1,2,Myles Turner,1,1,1,0
"DEC 19, 2024",IND @ PHX,19,6,1,2,Myles Turner,1,1,1,0
"DEC 15, 2024",IND vs. NOP,14,6,2,4,Myles Turner,1,1,1,0
"DEC 13, 2024",IND @ PHI,7,6,2,1,Myles Turner,0,1,1,0
"DEC 08, 2024",IND vs. CHA,10,1,0,1,Myles Turner,1,0,1,0
"DEC 06, 2024",IND @ CHI,15,7,4,2,Myles Turner,1,1,1,1
"DEC 04, 2024",IND @ BKN,11,7,4,4,Myles Turner,1,1,1,1
"DEC 03, 2024",IND @ TOR,16,7,2,3,Myles Turner,1,1,1,0
